# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	8790	9575	-	AUS10548.1			spore coat protein			C0W65_00050	786	261	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	9639	10211	-							C0W65_00055	573		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	9639	10211	-	AUS14476.1			signal peptidase I			C0W65_00055	573	190	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	10195	10950	-					tapA		C0W65_00060	756		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	10195	10950	-	AUS10549.1			amyloid fiber anchoring/assembly protein TapA	tapA		C0W65_00060	756	251	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	11222	11548	+							C0W65_00065	327		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	11222	11548	+	AUS10550.1			hypothetical protein			C0W65_00065	327	108	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	11589	11768	-							C0W65_00070	180		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	11589	11768	-	AUS10551.1			YqzE family protein			C0W65_00070	180	59	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	11840	12214	-							C0W65_00075	375		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	11840	12214	-	AUS10552.1			competence protein ComG			C0W65_00075	375	124	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	12215	12595	-							C0W65_00080	381		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	12215	12595	-	AUS10553.1			competence protein ComG			C0W65_00080	381	126	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	12621	12968	-							C0W65_00085	348		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	12621	12968	-	AUS10554.1			competence protein ComG			C0W65_00085	348	115	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	12952	13383	-							C0W65_00090	432		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	12952	13383	-	AUS10555.1			competence protein ComG			C0W65_00090	432	143	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	13373	13668	-							C0W65_00095	296		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	13373	13668	-				competence protein ComG			C0W65_00095	296		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	13682	14719	-							C0W65_00100	1038		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	13682	14719	-	AUS10556.1			type II secretion system F family protein			C0W65_00100	1038	345	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	14706	15776	-							C0W65_00105	1071		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	14706	15776	-	AUS10557.1			type II/IV secretion system protein			C0W65_00105	1071	356	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	15739	15957	-							C0W65_00110	219		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	15739	15957	-	AUS10558.1			hypothetical protein			C0W65_00110	219	72	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	15988	16398	-							C0W65_00115	411		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	15988	16398	-	AUS10559.1			CBS domain-containing protein			C0W65_00115	411	136	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	16461	17414	-							C0W65_00120	954		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	16461	17414	-	AUS10560.1			magnesium transporter			C0W65_00120	954	317	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	17557	18885	+							C0W65_00125	1329		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	17557	18885	+	AUS14477.1			hypothetical protein			C0W65_00125	1329	442	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	18935	19771	-							C0W65_00130	837		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	18935	19771	-	AUS10561.1			STAS domain-containing protein			C0W65_00130	837	278	
gene	tRNA	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	19856	19926	+							C0W65_00135	71		
tRNA		GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	19856	19926	+				tRNA-Gln			C0W65_00135	71		anticodon=TTG
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	19993	20373	-							C0W65_00140	381		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	19993	20373	-	AUS10562.1			transcriptional regulator Spx			C0W65_00140	381	126	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	20607	20852	+							C0W65_00145	246		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	20607	20852	+	AUS10563.1			DUF2626 domain-containing protein			C0W65_00145	246	81	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	20892	21527	-							C0W65_00150	636		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	20892	21527	-	AUS10564.1			metallo-hydrolase			C0W65_00150	636	211	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	21684	21857	+							C0W65_00155	174		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	21684	21857	+	AUS10565.1			DUF2759 domain-containing protein			C0W65_00155	174	57	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	21889	22203	-							C0W65_00160	315		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	21889	22203	-	AUS10566.1			hypothetical protein			C0W65_00160	315	104	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	22206	23261	-							C0W65_00165	1056		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	22206	23261	-	AUS10567.1			hypothetical protein			C0W65_00165	1056	351	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	23329	24459	-							C0W65_00170	1131		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	23329	24459	-	AUS10568.1			hypothetical protein			C0W65_00170	1131	376	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	24542	26458	-							C0W65_00175	1917		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	24542	26458	-	AUS10569.1			hypothetical protein			C0W65_00175	1917	638	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	26575	27540	-							C0W65_00180	966		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	26575	27540	-	AUS10570.1			glucokinase			C0W65_00180	966	321	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	27558	27767	-							C0W65_00185	210		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	27558	27767	-	AUS10571.1			DUF910 domain-containing protein			C0W65_00185	210	69	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	27879	29390	-							C0W65_00190	1512		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	27879	29390	-	AUS10572.1			rhomboid family intramembrane serine protease			C0W65_00190	1512	503	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	29480	29653	-							C0W65_00195	174		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	29480	29653	-	AUS10573.1			hypothetical protein			C0W65_00195	174	57	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	29720	30283	-							C0W65_00200	564		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	29720	30283	-	AUS10574.1			5-formyltetrahydrofolate cyclo-ligase			C0W65_00200	564	187	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	30368	30517	-					rpmG		C0W65_00205	150		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	30368	30517	-	AUS10575.1			50S ribosomal protein L33	rpmG		C0W65_00205	150	49	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	30601	31680	-							C0W65_00210	1080		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	30601	31680	-	AUS10576.1			glycosyltransferase family 1 protein			C0W65_00210	1080	359	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	31677	32147	-							C0W65_00215	471		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	31677	32147	-	AUS10577.1			hypothetical protein			C0W65_00215	471	156	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	32327	32680	+							C0W65_00220	354		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	32327	32680	+	AUS10578.1			hypothetical protein			C0W65_00220	354	117	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	32677	33141	+							C0W65_00225	465		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	32677	33141	+	AUS10579.1			hypothetical protein			C0W65_00225	465	154	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	33171	33953	-							C0W65_00230	783		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	33171	33953	-	AUS10580.1			phosphate ABC transporter ATP-binding protein			C0W65_00230	783	260	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	33964	34773	-							C0W65_00235	810		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	33964	34773	-	AUS10581.1			phosphate ABC transporter ATP-binding protein			C0W65_00235	810	269	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	34794	35678	-					pstA		C0W65_00240	885		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	34794	35678	-	AUS10582.1			phosphate ABC transporter, permease protein PstA	pstA		C0W65_00240	885	294	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	35678	36607	-					pstC		C0W65_00245	930		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	35678	36607	-	AUS10583.1			phosphate ABC transporter permease subunit PstC	pstC		C0W65_00245	930	309	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	36675	37577	-							C0W65_00250	903		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	36675	37577	-	AUS10584.1			phosphate-binding protein			C0W65_00250	903	300	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	37732	39881	-							C0W65_00255	2150		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	37732	39881	-				penicillin-binding protein			C0W65_00255	2150		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	39995	41287	-							C0W65_00260	1293		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	39995	41287	-	AUS10585.1			MFS transporter			C0W65_00260	1293	430	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	41394	42002	-							C0W65_00265	609		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	41394	42002	-	AUS10586.1			superoxide dismutase			C0W65_00265	609	202	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	42181	42663	-							C0W65_00270	483		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	42181	42663	-	AUS10587.1			DUF456 domain-containing protein			C0W65_00270	483	160	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	42774	43535	+							C0W65_00275	762		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	42774	43535	+	AUS10588.1			DUF1189 domain-containing protein			C0W65_00275	762	253	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	43630	43929	+							C0W65_00280	300		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	43630	43929	+	AUS10589.1			hypothetical protein			C0W65_00280	300	99	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	44052	45185	+							C0W65_00285	1134		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	44052	45185	+	AUS10590.1			flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase			C0W65_00285	1134	377	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	45211	45600	-							C0W65_00290	390		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	45211	45600	-	AUS14478.1			DUF308 domain-containing protein			C0W65_00290	390	129	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	45733	46314	+							C0W65_00295	582		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	45733	46314	+	AUS10591.1			hypothetical protein			C0W65_00295	582	193	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	46355	46792	-							C0W65_00300	438		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	46355	46792	-	AUS10592.1			transcriptional repressor			C0W65_00300	438	145	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	46929	47810	-							C0W65_00305	882		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	46929	47810	-	AUS10593.1			YitT family protein			C0W65_00305	882	293	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	47926	48180	+							C0W65_00310	255		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	47926	48180	+	AUS10594.1			DUF2624 domain-containing protein			C0W65_00310	255	84	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	48207	49100	-							C0W65_00315	894		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	48207	49100	-	AUS10595.1			deoxyribonuclease IV			C0W65_00315	894	297	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	49110	50426	-							C0W65_00320	1317		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	49110	50426	-	AUS10596.1			DEAD/DEAH box family ATP-dependent RNA helicase			C0W65_00320	1317	438	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	50595	51332	+							C0W65_00325	738		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	50595	51332	+	AUS10597.1			hypothetical protein			C0W65_00325	738	245	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	51455	52399	+							C0W65_00330	945		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	51455	52399	+	AUS10598.1			4-hydroxy-3-methylbut-2-enyl diphosphate reductase			C0W65_00330	945	314	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	52422	53543	-							C0W65_00335	1122		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	52422	53543	-	AUS10599.1			Nif3-like dinuclear metal center hexameric protein			C0W65_00335	1122	373	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	53536	54225	-							C0W65_00340	690		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	53536	54225	-	AUS14479.1			tRNA (adenine-N(1))-methyltransferase			C0W65_00340	690	229	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	54442	54804	-							C0W65_00345	363		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	54442	54804	-	AUS10600.1			cytochrome c550			C0W65_00345	363	120	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	55001	55180	+							C0W65_00350	180		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	55001	55180	+	AUS14480.1			hypothetical protein			C0W65_00350	180	59	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	55133	56248	-							C0W65_00355	1116		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	55133	56248	-	AUS10601.1			RNA polymerase sigma factor SigA			C0W65_00355	1116	371	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	56448	58259	-							C0W65_00360	1812		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	56448	58259	-	AUS10602.1			DNA primase			C0W65_00360	1812	603	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	58293	58787	-							C0W65_00365	495		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	58293	58787	-	AUS10603.1			YaiI/YqxD family protein			C0W65_00365	495	164	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	59041	59853	-							C0W65_00370	813		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	59041	59853	-	AUS10604.1			phosphoenolpyruvate synthase regulatory protein			C0W65_00370	813	270	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	59879	60517	-							C0W65_00375	639		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	59879	60517	-	AUS14481.1			transcriptional regulator			C0W65_00375	639	212	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	60650	62689	-					glyS		C0W65_00380	2040		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	60650	62689	-	AUS10605.1			glycine--tRNA ligase subunit beta	glyS		C0W65_00380	2040	679	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	62682	63569	-					glyQ		C0W65_00385	888		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	62682	63569	-	AUS14482.1			glycine--tRNA ligase subunit alpha	glyQ		C0W65_00385	888	295	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	63866	64633	-							C0W65_00390	768		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	63866	64633	-	AUS10606.1			DNA repair protein RecO			C0W65_00390	768	255	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	64670	64813	-							C0W65_00395	144		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	64670	64813	-	AUS10607.1			YqzL family protein			C0W65_00395	144	47	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	64961	65866	-							C0W65_00400	906		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	64961	65866	-	AUS10608.1			GTPase Era			C0W65_00400	906	301	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	65847	66257	-							C0W65_00405	411		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	65847	66257	-	AUS10609.1			cytidine deaminase			C0W65_00405	411	136	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	66376	66747	-							C0W65_00410	372		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	66376	66747	-	AUS10610.1			UDP kinase			C0W65_00410	372	123	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	66728	67201	-							C0W65_00415	474		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	66728	67201	-	AUS10611.1			rRNA maturation RNase YbeY			C0W65_00415	474	157	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	67202	69337	-							C0W65_00420	2136		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	67202	69337	-	AUS10612.1			HDIG domain-containing protein			C0W65_00420	2136	711	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	69416	70375	-							C0W65_00425	960		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	69416	70375	-	AUS10613.1			PhoH-like protein			C0W65_00425	960	319	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	70372	71568	-					yqfD		C0W65_00430	1197		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	70372	71568	-	AUS10614.1			sporulation protein YqfD	yqfD		C0W65_00430	1197	398	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	71587	71868	-					yqfC		C0W65_00435	282		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	71587	71868	-	AUS10615.1			sporulation protein YqfC	yqfC		C0W65_00435	282	93	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	71925	72344	-							C0W65_00440	420		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	71925	72344	-	AUS10616.1			hypothetical protein			C0W65_00440	420	139	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	72369	73364	-							C0W65_00445	996		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	72369	73364	-	AUS10617.1			UPF0365 family protein			C0W65_00445	996	331	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	73386	74699	-							C0W65_00450	1314		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	73386	74699	-	AUS10618.1			hypothetical protein			C0W65_00450	1314	437	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	74830	75276	-							C0W65_00455	447		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	74830	75276	-	AUS10619.1			GatB/YqeY domain-containing protein			C0W65_00455	447	148	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	75291	75464	-							C0W65_00460	174		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	75291	75464	-	AUS10620.1			30S ribosomal protein S21			C0W65_00460	174	57	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	75637	76560	+							C0W65_00465	924		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	75637	76560	+	AUS10621.1			hypothetical protein			C0W65_00465	924	307	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	76597	77952	-							C0W65_00470	1356		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	76597	77952	-	AUS10622.1			tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB			C0W65_00470	1356	451	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	77952	78722	-							C0W65_00475	771		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	77952	78722	-	AUS10623.1			16S rRNA (uracil(1498)-N(3))-methyltransferase			C0W65_00475	771	256	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	78745	79680	-							C0W65_00480	936		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	78745	79680	-	AUS10624.1			50S ribosomal protein L11 methyltransferase			C0W65_00480	936	311	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	79705	80832	-							C0W65_00485	1128		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	79705	80832	-	AUS10625.1			molecular chaperone DnaJ			C0W65_00485	1128	375	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	81032	82867	-							C0W65_00490	1836		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	81032	82867	-	AUS10626.1			molecular chaperone DnaK			C0W65_00490	1836	611	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	82891	83454	-							C0W65_00495	564		
