# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	4363	5358	-							CRH11_00050	996		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	4363	5358	-	ATO08497.1			DNA primase			CRH11_00050	996	331	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	5493	6881	-							CRH11_00055	1389		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	5493	6881	-	ATO08498.1			DNA helicase			CRH11_00055	1389	462	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	6878	7132	-							CRH11_00060	255		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	6878	7132	-	ATO08499.1			hypothetical protein			CRH11_00060	255	84	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	7129	7626	-							CRH11_00065	498		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	7129	7626	-	ATO08500.1			hypothetical protein			CRH11_00065	498	165	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	7627	7845	-							CRH11_00070	219		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	7627	7845	-	ATO08501.1			hypothetical protein			CRH11_00070	219	72	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	7842	8642	-							CRH11_00075	801		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	7842	8642	-	ATO08502.1			DNA replication protein			CRH11_00075	801	266	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	8662	8997	-							CRH11_00080	336		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	8662	8997	-	ATO08503.1			hypothetical protein			CRH11_00080	336	111	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	8994	9989	-							CRH11_00085	996		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	8994	9989	-	ATO08504.1			hypothetical protein			CRH11_00085	996	331	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	10207	10557	-							CRH11_00090	351		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	10207	10557	-	ATO08505.1			hypothetical protein			CRH11_00090	351	116	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	10554	10892	-							CRH11_00095	339		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	10554	10892	-	ATO08506.1			hypothetical protein			CRH11_00095	339	112	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	10892	11131	-							CRH11_00100	240		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	10892	11131	-	ATO08507.1			hypothetical protein			CRH11_00100	240	79	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	11128	11310	-							CRH11_00105	183		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	11128	11310	-	ATO08508.1			hypothetical protein			CRH11_00105	183	60	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	11346	11669	-							CRH11_00110	324		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	11346	11669	-	ATO08509.1			hypothetical protein			CRH11_00110	324	107	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	12057	12476	-							CRH11_00115	420		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	12057	12476	-	ATO08510.1			helix-turn-helix domain-containing protein			CRH11_00115	420	139	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	12662	13720	-							CRH11_00120	1059		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	12662	13720	-	ATO08511.1			integrase			CRH11_00120	1059	352	
gene	tRNA	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	13862	13934	-							CRH11_00125	73		
tRNA		GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	13862	13934	-				tRNA-Ala			CRH11_00125	73		anticodon=GGC
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	14063	14893	-							CRH11_00130	831		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	14063	14893	-	ATO12253.1			undecaprenyl-diphosphatase			CRH11_00130	831	276	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	14985	16145	-							CRH11_00135	1161		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	14985	16145	-	ATO08512.1			AI-2E family transporter			CRH11_00135	1161	386	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	16325	17311	+							CRH11_00140	987		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	16325	17311	+	ATO08513.1			gfo/Idh/MocA family oxidoreductase			CRH11_00140	987	328	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	17343	17867	-							CRH11_00145	525		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	17343	17867	-	ATO08514.1			type 1 glutamine amidotransferase			CRH11_00145	525	174	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	17933	19939	-							CRH11_00150	2007		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	17933	19939	-	ATO08515.1			chemotaxis protein			CRH11_00150	2007	668	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	20055	22040	-							CRH11_00155	1986		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	20055	22040	-	ATO08516.1			chemotaxis protein			CRH11_00155	1986	661	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	22168	24156	-							CRH11_00160	1989		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	22168	24156	-	ATO08517.1			chemotaxis protein			CRH11_00160	1989	662	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	24341	26326	-							CRH11_00165	1986		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	24341	26326	-	ATO08518.1			chemotaxis protein			CRH11_00165	1986	661	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	26470	27207	+							CRH11_00170	738		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	26470	27207	+	ATO08519.1			protein-glutamine gamma-glutamyltransferase			CRH11_00170	738	245	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	27225	27476	-							CRH11_00175	252		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	27225	27476	-	ATO08520.1			hypothetical protein			CRH11_00175	252	83	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	27502	28533	-							CRH11_00180	1032		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	27502	28533	-	ATO08521.1			nitronate monooxygenase			CRH11_00180	1032	343	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	28526	28948	-							CRH11_00185	423		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	28526	28948	-	ATO08522.1			hypothetical protein			CRH11_00185	423	140	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	29070	30728	-							CRH11_00190	1659		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	29070	30728	-	ATO08523.1			alpha-glucosidase			CRH11_00190	1659	552	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	30818	32107	-							CRH11_00195	1290		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	30818	32107	-	ATO08524.1			HlyC/CorC family transporter			CRH11_00195	1290	429	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	32150	32827	-							CRH11_00200	678		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	32150	32827	-	ATO08525.1			peptidase			CRH11_00200	678	225	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	32874	33137	-							CRH11_00205	264		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	32874	33137	-	ATO08526.1			hypothetical protein			CRH11_00205	264	87	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	33270	33524	+							CRH11_00210	255		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	33270	33524	+	ATO08527.1			protein mistic			CRH11_00210	255	84	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	33521	34507	+							CRH11_00215	987		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	33521	34507	+	ATO08528.1			potassium channel protein			CRH11_00215	987	328	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	34504	34908	-							CRH11_00220	405		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	34504	34908	-	ATO08529.1			hypothetical protein			CRH11_00220	405	134	
gene	pseudogene	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	34931	35328	-							CRH11_00225	398		pseudo
CDS	without_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	34931	35328	-				transporter			CRH11_00225	398		pseudo
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	35350	36702	-							CRH11_00230	1353		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	35350	36702	-	ATO08530.1			glucose-6-phosphate isomerase			CRH11_00230	1353	450	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	36707	37066	+							CRH11_00235	360		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	36707	37066	+	ATO08531.1			hypothetical protein			CRH11_00235	360	119	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	37100	37666	+							CRH11_00240	567		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	37100	37666	+	ATO08532.1			NAD(P)H-dependent oxidoreductase			CRH11_00240	567	188	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	37791	38435	+							CRH11_00245	645		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	37791	38435	+	ATO08533.1			hydrolase			CRH11_00245	645	214	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	38716	39888	-							CRH11_00250	1173		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	38716	39888	-	ATO08534.1			NADH-dependent alcohol dehydrogenase			CRH11_00250	1173	390	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	39975	41138	-							CRH11_00255	1164		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	39975	41138	-	ATO08535.1			NADH-dependent alcohol dehydrogenase			CRH11_00255	1164	387	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	41369	41605	+							CRH11_00260	237		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	41369	41605	+	ATO08536.1			DUF378 domain-containing protein			CRH11_00260	237	78	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	41653	42045	-							CRH11_00265	393		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	41653	42045	-	ATO08537.1			RNA-binding protein S1			CRH11_00265	393	130	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	42242	43411	-							CRH11_00270	1170		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	42242	43411	-	ATO08538.1			pyridoxal phosphate-dependent aminotransferase			CRH11_00270	1170	389	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	43412	43912	-							CRH11_00275	501		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	43412	43912	-	ATO08539.1			Lrp/AsnC family transcriptional regulator			CRH11_00275	501	166	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	44064	44885	+							CRH11_00280	822		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	44064	44885	+	ATO08540.1			alpha/beta hydrolase			CRH11_00280	822	273	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	44910	45170	-							CRH11_00285	261		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	44910	45170	-	ATO08541.1			DUF1871 domain-containing protein			CRH11_00285	261	86	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	45257	46420	+							CRH11_00290	1164		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	45257	46420	+	ATO08542.1			pyridoxal phosphate-dependent aminotransferase			CRH11_00290	1164	387	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	46543	47826	+							CRH11_00295	1284		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	46543	47826	+	ATO08543.1			sensor histidine kinase			CRH11_00295	1284	427	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	47874	48260	+							CRH11_00300	387		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	47874	48260	+	ATO08544.1			kinase			CRH11_00300	387	128	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	48285	48902	-							CRH11_00305	618		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	48285	48902	-	ATO12254.1			or 3'-5' exonuclease KapD			CRH11_00305	618	205	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	49120	50298	+							CRH11_00310	1179		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	49120	50298	+	ATO12255.1			MFS transporter			CRH11_00310	1179	392	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	50388	52262	+							CRH11_00315	1875		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	50388	52262	+	ATO08545.1			penicillin-binding protein			CRH11_00315	1875	624	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	52284	52697	+							CRH11_00320	414		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	52284	52697	+	ATO08546.1			thiol-disulfide oxidoreductase DCC family protein			CRH11_00320	414	137	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	52712	53269	-							CRH11_00325	558		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	52712	53269	-	ATO08547.1			hypothetical protein			CRH11_00325	558	185	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	53444	55045	+							CRH11_00330	1602		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	53444	55045	+	ATO08548.1			two-component system sensor histidine kinase DcuS			CRH11_00330	1602	533	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	55038	55745	+							CRH11_00335	708		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	55038	55745	+	ATO08549.1			two-component system response regulator DcuR			CRH11_00335	708	235	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	56147	57220	+							CRH11_00340	1074		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	56147	57220	+	ATO08550.1			BMP family ABC transporter substrate-binding protein			CRH11_00340	1074	357	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	57362	58894	+							CRH11_00345	1533		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	57362	58894	+	ATO08551.1			ABC transporter ATP-binding protein			CRH11_00345	1533	510	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	58887	59933	+							CRH11_00350	1047		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	58887	59933	+	ATO08552.1			ABC transporter permease			CRH11_00350	1047	348	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	59934	60893	+							CRH11_00355	960		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	59934	60893	+	ATO08553.1			ABC transporter permease			CRH11_00355	960	319	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	60939	61157	-							CRH11_00360	219		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	60939	61157	-	ATO08554.1			hypothetical protein			CRH11_00360	219	72	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	61401	63803	+							CRH11_00365	2403		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	61401	63803	+	ATO08555.1			Na+/H+ antiporter subunit A			CRH11_00365	2403	800	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	63800	64231	+							CRH11_00370	432		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	63800	64231	+	ATO08556.1			Na(+)/H(+) antiporter subunit B			CRH11_00370	432	143	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	64231	64572	+							CRH11_00375	342		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	64231	64572	+	ATO08557.1			Na(+)/H(+) antiporter subunit C			CRH11_00375	342	113	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	64565	66046	+							CRH11_00380	1482		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	64565	66046	+	ATO08558.1			Na+/H+ antiporter subunit D			CRH11_00380	1482	493	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	66052	66528	+							CRH11_00385	477		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	66052	66528	+	ATO08559.1			Na+/H+ antiporter subunit E			CRH11_00385	477	158	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	66528	66812	+							CRH11_00390	285		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	66528	66812	+	ATO08560.1			Na(+)/H(+) antiporter subunit F			CRH11_00390	285	94	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	66796	67170	+							CRH11_00395	375		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	66796	67170	+	ATO08561.1			Na+/H+ antiporter subunit G			CRH11_00395	375	124	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	67210	67593	-							CRH11_00400	384		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	67210	67593	-	ATO08562.1			esterase			CRH11_00400	384	127	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	67615	68259	-							CRH11_00405	645		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	67615	68259	-	ATO08563.1			DNA-binding response regulator			CRH11_00405	645	214	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	68340	70649	-							CRH11_00410	2310		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	68340	70649	-	ATO08564.1			histidine kinase			CRH11_00410	2310	769	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	70669	70845	-							CRH11_00415	177		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	70669	70845	-	ATO08565.1			competence pheromone ComX			CRH11_00415	177	58	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	70845	71762	-							CRH11_00420	918		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	70845	71762	-	ATO12256.1			competence protein ComQ			CRH11_00420	918	305	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	71914	72054	-							CRH11_00425	141		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	71914	72054	-	ATO08566.1			Degradation enzyme regulation protein DegQ			CRH11_00425	141	46	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	72343	72525	-							CRH11_00430	183		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	72343	72525	-	ATO08567.1			hypothetical protein			CRH11_00430	183	60	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	72520	72861	+							CRH11_00435	342		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	72520	72861	+	ATO08568.1			hypothetical protein			CRH11_00435	342	113	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	72868	74091	-							CRH11_00440	1224		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	72868	74091	-	ATO08569.1			hypothetical protein			CRH11_00440	1224	407	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	74221	75687	-							CRH11_00445	1467		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	74221	75687	-	ATO08570.1			nicotinate phosphoribosyltransferase			CRH11_00445	1467	488	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	75705	76256	-							CRH11_00450	552		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	75705	76256	-	ATO08571.1			cysteine hydrolase			CRH11_00450	552	183	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	76353	76751	-							CRH11_00455	399		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	76353	76751	-	ATO08572.1			DUF1694 domain-containing protein			CRH11_00455	399	132	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	76817	77065	-							CRH11_00460	249		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	76817	77065	-	ATO08573.1			hypothetical protein			CRH11_00460	249	82	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	77138	77359	-							CRH11_00465	222		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	77138	77359	-	ATO08574.1			spore germination protein			CRH11_00465	222	73	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	77421	78527	-							CRH11_00470	1107		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	77421	78527	-	ATO08575.1			AI-2E family transporter			CRH11_00470	1107	368	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	78664	78900	-							CRH11_00475	237		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	78664	78900	-	ATO08576.1			DUF2642 domain-containing protein			CRH11_00475	237	78	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	79038	79568	-							CRH11_00480	531		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	79038	79568	-	ATO08577.1			HD domain-containing protein			CRH11_00480	531	176	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	79733	80464	-							CRH11_00485	732		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	79733	80464	-	ATO08578.1			short-chain dehydrogenase			CRH11_00485	732	243	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	80525	80998	-					essA		CRH11_00490	474		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	80525	80998	-	ATO08579.1			type VII secretion protein EssA	essA		CRH11_00490	474	157	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	81006	84065	-					esaA		CRH11_00495	3060		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	81006	84065	-	ATO08580.1			type VII secretion protein EsaA	esaA		CRH11_00495	3060	1019	
gene	protein_coding	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	84062	88537	-					essC		CRH11_00500	4476		
CDS	with_protein	GCA_002688525.1	Primary Assembly	chromosome		CP023859.1	84062	88537	-	ATO08581.1			type VII secretion protein EssC	essC		CRH11_00500	4476	1491	
